STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING_ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES,STATES_UTS,ATTEMPT_TO_COMMIT_MURDER,ATTEMPT_TO_COMMIT_CULPABLE_HOMICIDE,CUSTODIAL_GANG_RAPE,CUSTODIAL_OTHER_RAPE,RAPE_OTHER_THAN_CUSTODIAL,RAPE_GANG_RAPE,RAPE_OTHERS,ATTEMPT_TO_COMMIT_RAPE,KIDNAPPING_ABDUCTION_TOTAL,KIDNAPPING_ABDUCTION_IN_ORDER_TO_MURDER,KIDNAPPING_FOR_RANSOM,KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,OTHER_KIDNAPPING,DACOITY_WITH_MURDER,OTHER_DACOITY,MAKING_PREPARATION_AND_ASSEMBLY_FOR_COMMITTING_DACOITY,CRIMINAL_TRESPASS_BURGLARY,CRIMINAL_TRESPASS_OR_BURGLARY,HOUSE_TRESPASS_HOUSE_BREAKING,OTHER_THEFTS,UNLAWFUL_ASSEMBLY,RIOTS_COMMUNAL,RIOTS_INDUSTRIAL,RIOTS_POLITICAL,RIOTS_CASTE_CONFLICT,RIOTS_SC_STS_VS_NON_SCS_STS,RIOTS_OTHER_CASTE_CONFLICT,RIOTS_AGRARIAN,RIOTS_STUDENTS,RIOTS_SECTARIAN,RIOTS_OTHERS,FORGERY,COUNTERFEITING,COUNTERFEIT_OFFENCES_RELATED_TO_COUNTERFEIT_COIN,COUNTERFEITING_GOVERNMENT_STAMP,COUNTERFEIT_CURRENCY_BANK_NOTES,COUNTERFEITING_CURRENCY_NOTES_BANK_NOTES,USING_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,POSSESSION_OF_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,MAKING_OR_POSSESSING_MATERIALS_FOR_FORGED_CURRENCY_BANK_NOTES,MAKING_OR_USING_DOCUMENTS_RESEMBLING_CURRENCY,GRIEVOUS_HURT,HURT,ACID_ATTACK,ATTEMPT_TO_ACID_ATTACK,SEXUAL_HARASSMENT,ASSAULT_OR_USE_OF_CRIMINAL_FORCE_TO_WOMEN_WITH_INTENT_TO_DISROBE,VOYEURISM,STALKING,OTHER_ASSAULT_ON_WOMEN,INSULT_TO_THE_MODESTY_OF_WOMEN,AT_OFFICE_PREMISES,OTHER_PLACES_RELATED_TO_WORK,IN_PUBLIC_TRANSPORT_SYSTEM,"PLACES_OTHER_THAN_231,_232_233",IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRY,DEATHS_DUE_TO_NEGLIGENT_DRIVING_ACT,DEATHS_DUE_TO_OTHER_CAUSES,OFFENCES_AGAINST_STATE,SEDITION,OTHER_OFFENCES_AGAINST_STATE,OFFENCES_PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,"IMPUTATION,_ASSERTIONS_PREJUDICIAL_TO_NATIONAL_INTEGRATION",EXTORTION,DISCLOSURE_OF_IDENTITY_OF_VICTIMS,INCIDENCE_OF_RASH_DRIVING,HUMANTRAFFICKING,UNNATURAL_OFFENCE,TOTAL_COGNIZABLE_IPC_CRIMES,TOTAL_CRIMES,CRIME_YOY_CHANGE,CRIME_3YR_AVG,RISK_LABEL,RISK_CODE,DISTRICT_ENCODED,LAT,LON,VIOLENT_CRIME_INDEX,WOMEN_CRIME_INDEX,PROPERTY_CRIME_INDEX,IS_SPIKE,DISTRICT_NORM,DISTRICT_CENSUS,POPULATION,POP_MALE,POP_FEMALE,POP_URBAN,POP_RURAL,POP_SC,POP_ST,LITERATE,WORKERS_TOTAL,LITERACY_RATE,SEX_RATIO,URBANIZATION_RATE,SC_PERCENTAGE,ST_PERCENTAGE,WORKER_PARTICIPATION,VULNERABILITY_INDEX,MURDER_PER_LAKH,RAPE_PER_LAKH,KIDNAPPING_ABDUCTION_PER_LAKH,TOTAL_CRIMES_PER_LAKH,THEFT_PER_LAKH,BURGLARY_PER_LAKH,DOWRY_DEATHS_PER_LAKH,VIOLENT_CRIME_INDEX_PER_LAKH,WOMEN_CRIME_INDEX_PER_LAKH,PROPERTY_CRIME_INDEX_PER_LAKH
KARNATAKA,CHAMARAJNAGAR,2001,19,18.0,0,4,0,4.0,5,5.0,0.0,1,1.0,9,72.0,133,20,113.0,107,3,10,1.0,25,480.0,7,43,0.0,15,0.0,0,437,1390.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922.0,0.0,2922.0,LOW,0,8,,,38,69,238.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,1.86,0.39,0.49,286.25,13.03,7.05,0.69,3.72,6.76,23.32
KARNATAKA,CHAMARAJNAGAR,2002,29,24.0,0,4,0,4.0,6,3.0,3.0,4,0.0,6,46.0,99,11,88.0,222,2,2,2.0,22,375.0,1,26,0.0,13,0.0,0,444,1327.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763.0,-5.44,2842.5,LOW,0,8,,,49,44,160.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,2.84,0.39,0.59,270.67,9.7,4.51,0.1,4.8,4.31,15.67
KARNATAKA,CHAMARAJNAGAR,2003,25,16.0,0,3,0,3.0,2,2.0,0.0,4,0.0,4,76.0,121,5,116.0,87,2,19,1.0,8,358.0,4,40,0.0,19,0.0,0,382,1171.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.0,-10.68,2717.7,LOW,0,8,,,38,66,223.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,2.45,0.29,0.2,241.77,11.85,7.45,0.39,3.72,6.47,21.85
KARNATAKA,CHAMARAJNAGAR,2004,23,16.0,3,7,0,7.0,9,2.0,7.0,2,0.0,6,99.0,151,9,142.0,106,5,22,1.0,0,520.0,4,42,0.0,19,0.0,0,592,1627.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3421.0,38.61,2884.0,LOW,0,8,,,47,72,286.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,2.25,0.69,0.88,335.13,14.79,9.7,0.39,4.6,7.05,28.02
KARNATAKA,CHAMARAJNAGAR,2005,24,29.0,1,7,0,7.0,8,5.0,3.0,3,0.0,3,81.0,134,13,121.0,89,2,10,0.0,0,503.0,3,43,0.0,23,0.0,0,541,1504.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.0,-7.72,3015.3,LOW,0,8,,,45,76,240.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,2.35,0.69,0.78,309.27,13.13,7.94,0.29,4.41,7.45,23.51
KARNATAKA,CHAMARAJNAGAR,2006,20,15.0,1,16,0,16.0,7,5.0,2.0,0,0.0,1,40.0,109,20,89.0,70,4,10,4.0,0,394.0,1,35,0.0,25,0.0,0,548,1300.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732.0,-13.46,3103.3,LOW,0,8,,,44,77,183.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,1.96,1.57,0.69,267.64,10.68,3.92,0.1,4.31,7.54,17.93
KARNATAKA,CHAMARAJNAGAR,2007,19,11.0,1,3,0,3.0,7,4.0,3.0,1,0.0,2,58.0,84,18,66.0,77,3,15,0.0,0,432.0,2,26,0.0,18,0.0,0,614,1373.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,3.95,2909.7,LOW,0,8,,,32,49,178.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,1.86,0.29,0.69,278.22,8.23,5.68,0.2,3.13,4.8,17.44
KARNATAKA,CHAMARAJNAGAR,2008,36,20.0,1,4,0,4.0,7,3.0,4.0,4,0.0,10,76.0,128,31,97.0,85,0,22,2.0,0,423.0,4,29,0.0,35,0.0,0,632,1518.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175.0,11.8,2915.7,LOW,0,8,,,61,72,257.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,3.53,0.39,0.69,311.03,12.54,7.45,0.39,5.98,7.05,25.18
KARNATAKA,CHAMARAJNAGAR,2009,23,19.0,0,8,0,8.0,8,7.0,1.0,2,0.0,6,74.0,150,33,117.0,95,1,25,2.0,0,433.0,6,55,0.0,44,0.0,0,710,1661.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3488.0,9.86,3167.7,LOW,0,8,,,47,113,283.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,2.25,0.78,0.78,341.7,14.69,7.25,0.59,4.6,11.07,27.72
KARNATAKA,CHAMARAJNAGAR,2010,31,18.0,0,12,0,12.0,6,5.0,1.0,1,0.0,7,72.0,134,46,88.0,124,2,19,1.0,0,488.0,3,53,0.0,52,0.0,0,914,1937.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4026.0,15.42,3563.0,LOW,0,8,,,57,120,273.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,3.04,1.18,0.59,394.4,13.13,7.05,0.29,5.58,11.76,26.74
KARNATAKA,CHAMARAJNAGAR,2011,40,28.0,0,11,0,11.0,7,6.0,1.0,3,1.0,8,64.0,141,65,76.0,148,0,15,1.0,0,506.0,9,71,0.0,62,0.0,0,845,1960.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4079.0,1.32,3864.3,LOW,0,8,,,69,153,285.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,3.92,1.08,0.69,399.59,13.81,6.27,0.88,6.76,14.99,27.92
KARNATAKA,CHAMARAJNAGAR,2012,18,34.0,0,9,0,9.0,10,8.0,2.0,6,0.0,8,52.0,111,32,79.0,120,4,28,1.0,0,436.0,2,64,0.0,62,1.0,0,767,1733.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3596.0,-11.84,3900.3,LOW,0,8,,,51,137,227.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,1.76,0.88,0.98,352.28,10.87,5.09,0.2,5.0,13.42,22.24
Karnataka,CHAMARAJNAGAR,2013,27,63.0,4,16,0,16.0,17,15.0,2.0,5,0.0,11,54.0,137,58,79.0,141,3,41,0.0,3,515.0,4,95,0.0,25,0.0,0,705,1866.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3902.0,8.51,3859.0,LOW,0,8,,,76,140,293.0,0,CHAMARAJNAGAR,CHAMARAJNAGAR,1020791.0,512231.0,508560.0,0.0,0.0,259445.0,120219.0,565279.0,481693.0,55.38,992.8,0.0,25.42,11.78,47.19,59.01,2.65,1.57,1.67,382.25,13.42,5.29,0.39,7.45,13.71,28.7
KARNATAKA,CHICKMAGALUR,2001,41,24.0,3,8,0,8.0,12,7.0,5.0,4,0.0,10,148.0,222,44,178.0,187,7,25,4.0,5,885.0,4,57,8.0,83,0.0,7,1022,2766.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5774.0,0.0,5774.0,LOW,0,9,13.3153,75.7754,75,152,446.0,0,CHICKMAGALUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,CHICKMAGALUR,2002,36,64.0,2,18,0,18.0,12,9.0,3.0,1,0.0,11,159.0,237,45,192.0,166,7,12,0.0,7,852.0,3,62,6.0,64,0.0,9,1068,2796.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5859.0,1.47,5816.5,LOW,0,9,13.3153,75.7754,78,147,460.0,0,CHICKMAGALUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,CHICKMAGALUR,2003,28,30.0,1,12,0,12.0,14,10.0,4.0,7,1.0,13,213.0,308,41,267.0,150,9,6,1.0,10,916.0,4,49,7.0,89,0.0,6,1139,3013.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6360.0,8.55,5997.7,LOW,0,9,13.3153,75.7754,74,154,577.0,0,CHICKMAGALUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,CHICKMAGALUR,2004,29,37.0,3,7,0,7.0,13,7.0,6.0,4,1.0,14,141.0,237,55,182.0,161,10,29,0.0,9,864.0,5,55,4.0,59,0.0,10,1131,2823.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5903.0,-7.19,6040.7,LOW,0,9,13.3153,75.7754,67,126,472.0,0,CHICKMAGALUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,CHICKMAGALUR,2005,35,25.0,0,16,0,16.0,9,4.0,5.0,5,1.0,12,154.0,193,36,157.0,135,9,18,0.0,8,809.0,7,33,3.0,69,0.0,2,1173,2716.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,-4.29,5971.0,LOW,0,9,13.3153,75.7754,77,125,410.0,0,CHICKMAGALUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,CHICKMAGALUR,2006,40,42.0,2,17,0,17.0,11,9.0,2.0,4,0.0,15,246.0,254,45,209.0,136,8,35,3.0,10,928.0,4,71,8.0,89,0.0,3,1443,3369.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7020.0,24.25,6191.0,LOW,0,9,13.3153,75.7754,87,181,588.0,0,CHICKMAGALUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,CHICKMAGALUR,2007,32,29.0,2,11,0,11.0,11,7.0,4.0,6,2.0,22,126.0,169,43,126.0,121,3,20,3.0,7,702.0,4,55,3.0,108,0.0,3,1375,2814.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5819.0,-17.11,6163.0,LOW,0,9,13.3153,75.7754,82,178,361.0,0,CHICKMAGALUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,CHICKMAGALUR,2008,39,31.0,3,17,0,17.0,23,10.0,13.0,4,1.0,26,151.0,201,49,152.0,151,1,24,4.0,8,775.0,8,60,6.0,123,0.0,4,1441,3101.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6443.0,10.72,6427.3,LOW,0,9,13.3153,75.7754,109,208,426.0,0,CHICKMAGALUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
